AgBAL001	 Pop_0 	Agerm1_02 	170 	176
AgBPB027	 Pop_0 	Agerm1_22 	167 	167
AgBTM001	 Pop_1 	Agerm1_22 	167 	167
AgBTM002	 Pop_1 	Agerm1_22 	167 	167
AgBTM003	 Pop_1 	Agerm1_22 	167 	167
AgBTM004	 Pop_1 	Agerm1_22 	167 	167
AgBTM005	 Pop_1 	Agerm1_22 	167 	167
AgBTM006	 Pop_1 	Agerm1_22 	167 	167
AgBTM007	 Pop_1 	Agerm1_22 	167 	167
AgBTM008	 Pop_1 	Agerm1_22 	167 	167
AgBTM009	 Pop_1 	Agerm1_22 	167 	167
AgBTM010	 Pop_1 	Agerm1_22 	167 	167
AgBTM011	 Pop_1 	Agerm1_22 	167 	167
AgBTM012	 Pop_1 	Agerm1_22 	167 	167
AgBTM013	 Pop_1 	Agerm1_22 	167 	167
AgBTM014	 Pop_1 	Agerm1_22 	167 	167
AgBTM015	 Pop_1 	Agerm1_22 	167 	167
AgBTM016	 Pop_1 	Agerm1_22 	167 	167
AgBTM017	 Pop_1 	Agerm1_22 	167 	167
AgBTM018	 Pop_1 	Agerm1_22 	167 	167
AgBTM019	 Pop_1 	Agerm1_22 	167 	167
AgBTM020	 Pop_1 	Agerm1_22 	167 	167
AgBTM021	 Pop_1 	Agerm1_22 	167 	167
AgBTM022	 Pop_1 	Agerm1_22 	167 	167
AgBTM023	 Pop_1 	Agerm1_22 	167 	167
AgBTM024	 Pop_1 	Agerm1_22 	167 	167
AgBTM025	 Pop_1 	Agerm1_22 	167 	167
AgBTM026	 Pop_1 	Agerm1_22 	167 	167
AgBTM027	 Pop_1 	Agerm1_22 	167 	167
AgBTM028	 Pop_1 	Agerm1_22 	167 	167
AgBTM029	 Pop_1 	Agerm1_22 	167 	167
AgBTM030	 Pop_1 	Agerm1_22 	167 	167
AgBTM031	 Pop_1 	Agerm1_22 	167 	167
AgBTM032	 Pop_1 	Agerm1_22 	167 	167
AgBPN001	 Pop_0 	Agerm1_22 	167 	167
AgBPN002	 Pop_0 	Agerm1_22 	167 	167
AgBPN003	 Pop_0 	Agerm1_22 	167 	167
AgBPN004	 Pop_0 	Agerm1_22 	167 	167
AgBPN005	 Pop_0 	Agerm1_22 	167 	167
AgBPN006	 Pop_0 	Agerm1_22 	167 	167
AgBPN007	 Pop_0 	Agerm1_22 	167 	167
AgBPN008	 Pop_0 	Agerm1_22 	167 	167
AgBPN009	 Pop_0 	Agerm1_22 	167 	167
AgBPN010	 Pop_0 	Agerm1_22 	167 	167
AgBPN011	 Pop_0 	Agerm1_22 	167 	167
AgBPN012	 Pop_0 	Agerm1_22 	167 	167
AgBPN013	 Pop_0 	Agerm1_22 	167 	167
AgBPN014	 Pop_0 	Agerm1_22 	167 	167
AgBPN015	 Pop_0 	Agerm1_22 	167 	167
AgBPN016	 Pop_0 	Agerm1_22 	167 	167
AgBPN017	 Pop_0 	Agerm1_22 	167 	167
AgBPN018	 Pop_0 	Agerm1_22 	167 	167
AgBPN019	 Pop_0 	Agerm1_22 	167 	167
AgBPN020	 Pop_0 	Agerm1_22 	167 	167
AgBPN021	 Pop_0 	Agerm1_22 	167 	167
AgBPN022	 Pop_0 	Agerm1_22 	167 	167
AgBPN023	 Pop_0 	Agerm1_22 	167 	167
AgBPN024	 Pop_0 	Agerm1_22 	167 	167
AgBPN025	 Pop_0 	Agerm1_22 	167 	167
AgBPN026	 Pop_0 	Agerm1_22 	167 	167
AgBPN027	 Pop_0 	Agerm1_22 	167 	167
AgBPN028	 Pop_0 	Agerm1_22 	167 	167
AgBPN029	 Pop_0 	Agerm1_22 	167 	167
AgBPR003	 Pop_0 	Agerm1_22 	167 	167
AgBPR004	 Pop_0 	Agerm1_22 	167 	167
AgBPR006	 Pop_0 	Agerm1_22 	167 	167
AgBPR008	 Pop_0 	Agerm1_22 	167 	167
AgBPR010	 Pop_0 	Agerm1_22 	163 	163
AgBAL001	 Pop_0 	Agerm1_25 	237 	239
AgBAL002	 Pop_0 	Agerm1_25 	239 	239
AgBAL003	 Pop_0 	Agerm1_25 	237 	239
AgBAL004	 Pop_0 	Agerm1_25 	239 	239
AgBAL005	 Pop_0 	Agerm1_25 	237 	237
AgBAL006	 Pop_0 	Agerm1_25 	239 	239
AgBAL007	 Pop_0 	Agerm1_25 	237 	237
AgBAL008	 Pop_0 	Agerm1_25 	239 	241
AgBAL010	 Pop_0 	Agerm1_25 	239 	239
AgBAL011	 Pop_0 	Agerm1_25 	237 	239
AgBAL012	 Pop_0 	Agerm1_25 	237 	237
AgBAL013	 Pop_0 	Agerm1_25 	237 	237
AgBAL014	 Pop_0 	Agerm1_25 	239 	239
AgBAL015	 Pop_0 	Agerm1_25 	239 	239
AgBAL016	 Pop_0 	Agerm1_25 	237 	239
AgBAL017	 Pop_0 	Agerm1_25 	237 	239
AgBAL018	 Pop_0 	Agerm1_25 	237 	239
AgBAL020	 Pop_0 	Agerm1_25 	239 	239
AgBAL021	 Pop_0 	Agerm1_25 	237 	239
AgBAL022	 Pop_0 	Agerm1_25 	237 	237
AgBAL023	 Pop_0 	Agerm1_25 	237 	239
AgBAL024	 Pop_0 	Agerm1_25 	239 	239
AgBAL025	 Pop_0 	Agerm1_25 	239 	239
AgBAL026	 Pop_0 	Agerm1_25 	239 	239
AgBAL027	 Pop_0 	Agerm1_25 	239 	239
AgBAL028	 Pop_0 	Agerm1_25 	237 	239
AgBAL029	 Pop_0 	Agerm1_25 	239 	239
AgBAL030	 Pop_0 	Agerm1_25 	239 	239
AgBAL032	 Pop_0 	Agerm1_25 	239 	239
AgBMR005	 Pop_0 	Agerm1_25 	0 	0
AgBMR006	 Pop_0 	Agerm1_25 	239 	239
AgBMR007	 Pop_0 	Agerm1_25 	239 	239
AgBMR009	 Pop_0 	Agerm1_25 	239 	239
AgBMR010	 Pop_0 	Agerm1_25 	237 	237
AgBMR011	 Pop_0 	Agerm1_25 	239 	239
AgBMR012	 Pop_0 	Agerm1_25 	237 	239
AgBMR013	 Pop_0 	Agerm1_25 	237 	239
AgBMR014	 Pop_0 	Agerm1_25 	237 	239
AgBMR016	 Pop_0 	Agerm1_25 	239 	239
AgBMR017	 Pop_0 	Agerm1_25 	237 	237
AgBMR018	 Pop_0 	Agerm1_25 	237 	237
AgBMR019	 Pop_0 	Agerm1_25 	239 	239
AgBMR020	 Pop_0 	Agerm1_25 	237 	239
AgBMR021	 Pop_0 	Agerm1_25 	237 	237
AgBMR022	 Pop_0 	Agerm1_25 	237 	237
AgBMR023	 Pop_0 	Agerm1_25 	237 	239
AgBMR024	 Pop_0 	Agerm1_25 	239 	239
AgBMR025	 Pop_0 	Agerm1_25 	237 	237
AgBMR026	 Pop_0 	Agerm1_25 	239 	239
AgBMR027	 Pop_0 	Agerm1_25 	237 	239
AgBMR029	 Pop_0 	Agerm1_25 	237 	239
AgBMR030	 Pop_0 	Agerm1_25 	237 	237
AgBMR031	 Pop_0 	Agerm1_25 	237 	239
AgBMR032	 Pop_0 	Agerm1_25 	237 	237
AgBMR033	 Pop_0 	Agerm1_25 	237 	239
AgBMR034	 Pop_0 	Agerm1_25 	237 	239
AgBMR035	 Pop_0 	Agerm1_25 	237 	237
AgBMR036	 Pop_0 	Agerm1_25 	239 	239
AgBMR037	 Pop_0 	Agerm1_25 	239 	239
AgBMR038	 Pop_0 	Agerm1_25 	237 	237
AgBPA001	 Pop_0 	Agerm1_25 	237 	239
AgBPA002	 Pop_0 	Agerm1_25 	237 	239
AgBPA003	 Pop_0 	Agerm1_25 	237 	237
AgBPA004	 Pop_0 	Agerm1_25 	237 	237
AgBPA005	 Pop_0 	Agerm1_25 	237 	237
AgBPA006	 Pop_0 	Agerm1_25 	237 	237
AgBPA007	 Pop_0 	Agerm1_25 	237 	237
AgBPA008	 Pop_0 	Agerm1_25 	237 	237
AgBPA009	 Pop_0 	Agerm1_25 	237 	239
AgBPA010	 Pop_0 	Agerm1_25 	237 	239
AgBPA011	 Pop_0 	Agerm1_25 	237 	237
AgBPA012	 Pop_0 	Agerm1_25 	237 	237
AgBPA013	 Pop_0 	Agerm1_25 	237 	237
AgBPA014	 Pop_0 	Agerm1_25 	237 	239
AgBPA015	 Pop_0 	Agerm1_25 	237 	237
AgBPA016	 Pop_0 	Agerm1_25 	237 	237
AgBPA017	 Pop_0 	Agerm1_25 	237 	237
AgBPA018	 Pop_0 	Agerm1_25 	237 	237
AgBPA019	 Pop_0 	Agerm1_25 	237 	237
AgBPA020	 Pop_0 	Agerm1_25 	237 	237
AgBPA021	 Pop_0 	Agerm1_25 	237 	237
AgBPA022	 Pop_0 	Agerm1_25 	237 	237
AgBPA023	 Pop_0 	Agerm1_25 	237 	239
AgBPA024	 Pop_0 	Agerm1_25 	237 	239
AgBPA025	 Pop_0 	Agerm1_25 	237 	237
AgBPA026	 Pop_0 	Agerm1_25 	237 	237
AgBPA027	 Pop_0 	Agerm1_25 	237 	237
AgBPA028	 Pop_0 	Agerm1_25 	237 	237
AgBPB001	 Pop_0 	Agerm1_25 	237 	239
AgBPB002	 Pop_0 	Agerm1_25 	0 	0
AgBPB003	 Pop_0 	Agerm1_25 	237 	239
AgBPB004	 Pop_0 	Agerm1_25 	237 	237
AgBPB005	 Pop_0 	Agerm1_25 	237 	239
AgBPB006	 Pop_0 	Agerm1_25 	237 	237
AgBPB007	 Pop_0 	Agerm1_25 	237 	237
AgBPB008	 Pop_0 	Agerm1_25 	237 	237
AgBPB009	 Pop_0 	Agerm1_25 	237 	239
AgBPB010	 Pop_0 	Agerm1_25 	237 	239
AgBPB011	 Pop_0 	Agerm1_25 	237 	239
AgBPB012	 Pop_0 	Agerm1_25 	237 	239
AgBPB013	 Pop_0 	Agerm1_25 	237 	237
AgBPB014	 Pop_0 	Agerm1_25 	237 	239
AgBPB015	 Pop_0 	Agerm1_25 	237 	239
AgBPB016	 Pop_0 	Agerm1_25 	237 	237
AgBPB017	 Pop_0 	Agerm1_25 	237 	239
AgBPB018	 Pop_0 	Agerm1_25 	237 	239
AgBPB019	 Pop_0 	Agerm1_25 	239 	239
AgBPB020	 Pop_0 	Agerm1_25 	239 	239
AgBPB021	 Pop_0 	Agerm1_25 	237 	239
AgBPB022	 Pop_0 	Agerm1_25 	237 	239
AgBPB023	 Pop_0 	Agerm1_25 	237 	239
AgBPB024	 Pop_0 	Agerm1_25 	237 	237
AgBPB025	 Pop_0 	Agerm1_25 	237 	237
AgBPB026	 Pop_0 	Agerm1_25 	237 	237
AgBPB027	 Pop_0 	Agerm1_25 	237 	237
AgBTM001	 Pop_1 	Agerm1_25 	237 	237
AgBTM002	 Pop_1 	Agerm1_25 	237 	237
AgBTM003	 Pop_1 	Agerm1_25 	237 	237
AgBTM004	 Pop_1 	Agerm1_25 	237 	237
AgBTM005	 Pop_1 	Agerm1_25 	237 	237
AgBTM006	 Pop_1 	Agerm1_25 	237 	237
AgBTM007	 Pop_1 	Agerm1_25 	237 	237
AgBTM008	 Pop_1 	Agerm1_25 	237 	237
AgBTM009	 Pop_1 	Agerm1_25 	237 	237
AgBTM010	 Pop_1 	Agerm1_25 	237 	237
AgBTM011	 Pop_1 	Agerm1_25 	237 	237
AgBTM012	 Pop_1 	Agerm1_25 	237 	237
AgBTM013	 Pop_1 	Agerm1_25 	237 	237
AgBTM014	 Pop_1 	Agerm1_25 	237 	237
AgBTM015	 Pop_1 	Agerm1_25 	237 	237
AgBTM016	 Pop_1 	Agerm1_25 	237 	237
AgBTM017	 Pop_1 	Agerm1_25 	237 	237
AgBTM018	 Pop_1 	Agerm1_25 	237 	237
AgBTM019	 Pop_1 	Agerm1_25 	237 	237
AgBTM020	 Pop_1 	Agerm1_25 	237 	237
AgBTM021	 Pop_1 	Agerm1_25 	237 	237
AgBTM022	 Pop_1 	Agerm1_25 	237 	237
AgBTM023	 Pop_1 	Agerm1_25 	237 	237
AgBTM024	 Pop_1 	Agerm1_25 	237 	237
AgBTM025	 Pop_1 	Agerm1_25 	237 	237
AgBTM026	 Pop_1 	Agerm1_25 	237 	237
AgBTM027	 Pop_1 	Agerm1_25 	237 	237
AgBTM028	 Pop_1 	Agerm1_25 	237 	237
AgBTM029	 Pop_1 	Agerm1_25 	237 	237
AgBTM030	 Pop_1 	Agerm1_25 	237 	237
AgBTM031	 Pop_1 	Agerm1_25 	237 	237
AgBTM032	 Pop_1 	Agerm1_25 	237 	237
AgBPN001	 Pop_0 	Agerm1_25 	237 	239
AgBPN002	 Pop_0 	Agerm1_25 	239 	239
AgBPN003	 Pop_0 	Agerm1_25 	237 	239
AgBPN004	 Pop_0 	Agerm1_25 	237 	239
AgBPN005	 Pop_0 	Agerm1_25 	237 	239
AgBPN006	 Pop_0 	Agerm1_25 	239 	239
AgBPN007	 Pop_0 	Agerm1_25 	239 	239
AgBPN008	 Pop_0 	Agerm1_25 	239 	239
AgBPN009	 Pop_0 	Agerm1_25 	239 	239
AgBPN010	 Pop_0 	Agerm1_25 	239 	239
AgBPN011	 Pop_0 	Agerm1_25 	237 	237
AgBPN012	 Pop_0 	Agerm1_25 	239 	239
AgBPN013	 Pop_0 	Agerm1_25 	237 	239
AgBPN014	 Pop_0 	Agerm1_25 	237 	239
AgBPN015	 Pop_0 	Agerm1_25 	237 	239
AgBPN016	 Pop_0 	Agerm1_25 	239 	239
AgBPN017	 Pop_0 	Agerm1_25 	239 	239
AgBPN018	 Pop_0 	Agerm1_25 	239 	239
AgBPN019	 Pop_0 	Agerm1_25 	239 	239
AgBPN020	 Pop_0 	Agerm1_25 	237 	239
AgBPN021	 Pop_0 	Agerm1_25 	237 	239
AgBPN022	 Pop_0 	Agerm1_25 	237 	237
AgBPN023	 Pop_0 	Agerm1_25 	239 	239
AgBPN024	 Pop_0 	Agerm1_25 	237 	239
AgBPN025	 Pop_0 	Agerm1_25 	237 	239
AgBPN026	 Pop_0 	Agerm1_25 	237 	239
AgBPN027	 Pop_0 	Agerm1_25 	237 	239
AgBPN028	 Pop_0 	Agerm1_25 	237 	239
AgBPN029	 Pop_0 	Agerm1_25 	239 	239
AgBPR003	 Pop_0 	Agerm1_25 	237 	237
AgBPR004	 Pop_0 	Agerm1_25 	237 	237
AgBPR006	 Pop_0 	Agerm1_25 	237 	237
AgBPR008	 Pop_0 	Agerm1_25 	237 	237
AgBPR010	 Pop_0 	Agerm1_25 	279 	279
AgBAL001	 Pop_0 	CTT01 	123 	123
AgBAL002	 Pop_0 	CTT01 	105 	105
AgBAL003	 Pop_0 	CTT01 	105 	105
AgBAL004	 Pop_0 	CTT01 	105 	105
AgBAL005	 Pop_0 	CTT01 	123 	105
AgBAL006	 Pop_0 	CTT01 	123 	105
AgBAL007	 Pop_0 	CTT01 	108 	105
AgBAL008	 Pop_0 	CTT01 	105 	105
AgBAL010	 Pop_0 	CTT01 	105 	105
AgBAL011	 Pop_0 	CTT01 	123 	108
AgBAL012	 Pop_0 	CTT01 	105 	105
AgBAL013	 Pop_0 	CTT01 	105 	099
AgBAL014	 Pop_0 	CTT01 	111 	105
AgBAL015	 Pop_0 	CTT01 	123 	123
AgBAL016	 Pop_0 	CTT01 	105 	105
AgBAL017	 Pop_0 	CTT01 	105 	105
AgBAL018	 Pop_0 	CTT01 	105 	099
AgBAL020	 Pop_0 	CTT01 	105 	105
AgBAL021	 Pop_0 	CTT01 	105 	105
AgBAL022	 Pop_0 	CTT01 	108 	123
AgBAL023	 Pop_0 	CTT01 	111 	105
AgBAL024	 Pop_0 	CTT01 	105 	123
AgBAL025	 Pop_0 	CTT01 	105 	123
AgBAL026	 Pop_0 	CTT01 	105 	123
AgBAL027	 Pop_0 	CTT01 	105 	105
AgBAL028	 Pop_0 	CTT01 	111 	105
AgBAL029	 Pop_0 	CTT01 	111 	111
AgBAL030	 Pop_0 	CTT01 	108 	099
AgBAL032	 Pop_0 	CTT01 	105 	099
AgBMR005	 Pop_0 	CTT01 	108 	105
AgBMR006	 Pop_0 	CTT01 	105 	105
AgBMR007	 Pop_0 	CTT01 	108 	105
AgBMR009	 Pop_0 	CTT01 	111 	111
AgBMR010	 Pop_0 	CTT01 	105 	105
AgBMR011	 Pop_0 	CTT01 	111 	105
AgBMR012	 Pop_0 	CTT01 	111 	108
AgBMR013	 Pop_0 	CTT01 	120 	108
AgBMR014	 Pop_0 	CTT01 	108 	105
AgBMR016	 Pop_0 	CTT01 	108 	105
AgBMR017	 Pop_0 	CTT01 	120 	108
AgBMR018	 Pop_0 	CTT01 	105 	105
AgBMR019	 Pop_0 	CTT01 	105 	105
AgBMR020	 Pop_0 	CTT01 	105 	105
AgBMR021	 Pop_0 	CTT01 	108 	105
AgBMR022	 Pop_0 	CTT01 	108 	108
AgBMR023	 Pop_0 	CTT01 	117 	105
AgBMR024	 Pop_0 	CTT01 	108 	105
AgBMR025	 Pop_0 	CTT01 	105 	105
AgBMR026	 Pop_0 	CTT01 	111 	105
AgBMR027	 Pop_0 	CTT01 	105 	105
AgBMR029	 Pop_0 	CTT01 	117 	105
AgBMR030	 Pop_0 	CTT01 	105 	105
AgBMR031	 Pop_0 	CTT01 	111 	108
AgBMR032	 Pop_0 	CTT01 	105 	105
AgBMR033	 Pop_0 	CTT01 	105 	105
AgBMR034	 Pop_0 	CTT01 	120 	105
AgBMR035	 Pop_0 	CTT01 	105 	105
AgBMR036	 Pop_0 	CTT01 	108 	105
AgBMR037	 Pop_0 	CTT01 	105 	105
AgBMR038	 Pop_0 	CTT01 	108 	105
AgBPA001	 Pop_0 	CTT01 	114 	105
AgBPA002	 Pop_0 	CTT01 	108 	105
AgBPA003	 Pop_0 	CTT01 	105 	105
AgBPA004	 Pop_0 	CTT01 	111 	105
AgBPA005	 Pop_0 	CTT01 	105 	105
AgBPA006	 Pop_0 	CTT01 	108 	105
AgBPA007	 Pop_0 	CTT01 	108 	105
AgBPA008	 Pop_0 	CTT01 	108 	108
AgBPA009	 Pop_0 	CTT01 	105 	105
AgBPA010	 Pop_0 	CTT01 	111 	105
AgBPA011	 Pop_0 	CTT01 	105 	105
AgBPA012	 Pop_0 	CTT01 	111 	105
AgBPA013	 Pop_0 	CTT01 	111 	105
AgBPA014	 Pop_0 	CTT01 	105 	105
AgBPA015	 Pop_0 	CTT01 	105 	102
AgBPA016	 Pop_0 	CTT01 	111 	105
AgBPA017	 Pop_0 	CTT01 	105 	105
AgBPA018	 Pop_0 	CTT01 	105 	105
AgBPA019	 Pop_0 	CTT01 	108 	108
AgBPA020	 Pop_0 	CTT01 	108 	108
AgBPA021	 Pop_0 	CTT01 	105 	105
AgBPA022	 Pop_0 	CTT01 	105 	105
AgBPA023	 Pop_0 	CTT01 	105 	105
AgBPA024	 Pop_0 	CTT01 	111 	105
AgBPA025	 Pop_0 	CTT01 	111 	105
AgBPA026	 Pop_0 	CTT01 	105 	105
AgBPA027	 Pop_0 	CTT01 	111 	105
AgBPA028	 Pop_0 	CTT01 	108 	105
AgBPB001	 Pop_0 	CTT01 	111 	105
AgBPB002	 Pop_0 	CTT01 	105 	108
AgBPB003	 Pop_0 	CTT01 	105 	105
AgBPB004	 Pop_0 	CTT01 	108 	105
AgBPB005	 Pop_0 	CTT01 	105 	105
AgBPB006	 Pop_0 	CTT01 	108 	105
AgBPB007	 Pop_0 	CTT01 	105 	105
AgBPB008	 Pop_0 	CTT01 	117 	105
AgBPB009	 Pop_0 	CTT01 	108 	105
AgBPB010	 Pop_0 	CTT01 	108 	105
AgBPB011	 Pop_0 	CTT01 	105 	105
AgBPB012	 Pop_0 	CTT01 	117 	105
AgBPB013	 Pop_0 	CTT01 	111 	108
AgBPB014	 Pop_0 	CTT01 	111 	099
AgBPB015	 Pop_0 	CTT01 	111 	105
AgBPB016	 Pop_0 	CTT01 	111 	111
AgBPB017	 Pop_0 	CTT01 	108 	105
AgBPB018	 Pop_0 	CTT01 	108 	105
AgBPB019	 Pop_0 	CTT01 	108 	105
AgBPB020	 Pop_0 	CTT01 	111 	105
AgBPB021	 Pop_0 	CTT01 	111 	108
AgBPB022	 Pop_0 	CTT01 	111 	108
AgBPB023	 Pop_0 	CTT01 	111 	111
AgBPB024	 Pop_0 	CTT01 	108 	105
AgBPB025	 Pop_0 	CTT01 	111 	105
AgBPB026	 Pop_0 	CTT01 	114 	105
AgBPB027	 Pop_0 	CTT01 	105 	108
AgBTM001	 Pop_1 	CTT01 	111 	111
AgBTM002	 Pop_1 	CTT01 	111 	111
AgBTM003	 Pop_1 	CTT01 	111 	111
AgBTM004	 Pop_1 	CTT01 	111 	111
AgBTM005	 Pop_1 	CTT01 	111 	111
AgBTM006	 Pop_1 	CTT01 	111 	111
AgBTM007	 Pop_1 	CTT01 	111 	111
AgBTM008	 Pop_1 	CTT01 	111 	111
AgBTM009	 Pop_1 	CTT01 	111 	111
AgBTM010	 Pop_1 	CTT01 	111 	111
AgBTM011	 Pop_1 	CTT01 	111 	111
AgBTM012	 Pop_1 	CTT01 	111 	111
AgBTM013	 Pop_1 	CTT01 	111 	111
AgBTM014	 Pop_1 	CTT01 	111 	111
AgBTM015	 Pop_1 	CTT01 	111 	111
AgBTM016	 Pop_1 	CTT01 	111 	111
AgBTM017	 Pop_1 	CTT01 	111 	111
AgBTM018	 Pop_1 	CTT01 	111 	111
AgBTM019	 Pop_1 	CTT01 	111 	111
AgBTM020	 Pop_1 	CTT01 	111 	111
AgBTM021	 Pop_1 	CTT01 	111 	111
AgBTM022	 Pop_1 	CTT01 	111 	111
AgBTM023	 Pop_1 	CTT01 	111 	111
AgBTM024	 Pop_1 	CTT01 	111 	111
AgBTM025	 Pop_1 	CTT01 	111 	111
AgBTM026	 Pop_1 	CTT01 	111 	111
AgBTM027	 Pop_1 	CTT01 	111 	111
AgBTM028	 Pop_1 	CTT01 	111 	111
AgBTM029	 Pop_1 	CTT01 	111 	111
AgBTM030	 Pop_1 	CTT01 	111 	111
AgBTM031	 Pop_1 	CTT01 	111 	111
AgBTM032	 Pop_1 	CTT01 	111 	111
AgBPN001	 Pop_0 	CTT01 	105 	123
AgBPN002	 Pop_0 	CTT01 	108 	108
AgBPN003	 Pop_0 	CTT01 	105 	111
AgBPN004	 Pop_0 	CTT01 	105 	123
AgBPN005	 Pop_0 	CTT01 	105 	123
AgBPN006	 Pop_0 	CTT01 	111 	111
AgBPN007	 Pop_0 	CTT01 	105 	105
AgBPN008	 Pop_0 	CTT01 	105 	105
AgBPN009	 Pop_0 	CTT01 	108 	123
AgBPN010	 Pop_0 	CTT01 	0 	0
AgBPN011	 Pop_0 	CTT01 	105 	111
AgBPN012	 Pop_0 	CTT01 	0 	0
AgBPN013	 Pop_0 	CTT01 	0 	0
AgBPN014	 Pop_0 	CTT01 	105 	123
AgBPN015	 Pop_0 	CTT01 	0 	0
AgBPN016	 Pop_0 	CTT01 	111 	111
AgBPN017	 Pop_0 	CTT01 	111 	123
AgBPN018	 Pop_0 	CTT01 	105 	105
AgBPN019	 Pop_0 	CTT01 	105 	123
AgBPN020	 Pop_0 	CTT01 	0 	0
AgBPN021	 Pop_0 	CTT01 	105 	105
AgBPN022	 Pop_0 	CTT01 	123 	123
AgBPN023	 Pop_0 	CTT01 	105 	111
AgBPN024	 Pop_0 	CTT01 	105 	105
AgBPN025	 Pop_0 	CTT01 	105 	105
AgBPN026	 Pop_0 	CTT01 	111 	123
AgBPN027	 Pop_0 	CTT01 	105 	123
AgBPN028	 Pop_0 	CTT01 	105 	105
AgBPN029	 Pop_0 	CTT01 	108 	111
AgBPR003	 Pop_0 	CTT01 	105 	105
AgBPR004	 Pop_0 	CTT01 	105 	105
AgBPR006	 Pop_0 	CTT01 	105 	111
AgBPR008	 Pop_0 	CTT01 	105 	111
AgBPR010	 Pop_0 	CTT01 	096 	096
AgBAL001	 Pop_0 	T7 	200 	184
AgBAL002	 Pop_0 	T7 	188 	184
AgBAL003	 Pop_0 	T7 	186 	186
AgBAL004	 Pop_0 	T7 	188 	188
AgBAL005	 Pop_0 	T7 	184 	184
AgBAL006	 Pop_0 	T7 	188 	184
AgBAL007	 Pop_0 	T7 	194 	186
AgBAL008	 Pop_0 	T7 	188 	184
AgBAL010	 Pop_0 	T7 	188 	186
AgBAL011	 Pop_0 	T7 	190 	184
AgBAL012	 Pop_0 	T7 	184 	184
AgBAL013	 Pop_0 	T7 	184 	168
AgBAL014	 Pop_0 	T7 	184 	184
AgBAL015	 Pop_0 	T7 	186 	186
AgBAL016	 Pop_0 	T7 	188 	184
AgBAL017	 Pop_0 	T7 	186 	186
AgBAL018	 Pop_0 	T7 	186 	172
AgBAL020	 Pop_0 	T7 	186 	184
AgBAL021	 Pop_0 	T7 	184 	184
AgBAL022	 Pop_0 	T7 	186 	184
AgBAL023	 Pop_0 	T7 	200 	186
AgBAL024	 Pop_0 	T7 	200 	188
AgBAL025	 Pop_0 	T7 	184 	184
AgBAL026	 Pop_0 	T7 	184 	184
AgBAL027	 Pop_0 	T7 	184 	184
AgBAL028	 Pop_0 	T7 	188 	186
AgBAL029	 Pop_0 	T7 	200 	200
AgBAL030	 Pop_0 	T7 	184 	168
AgBAL032	 Pop_0 	T7 	184 	168
AgBMR005	 Pop_0 	T7 	214 	210
AgBMR006	 Pop_0 	T7 	204 	196
AgBMR007	 Pop_0 	T7 	202 	202
AgBMR009	 Pop_0 	T7 	214 	192
AgBMR010	 Pop_0 	T7 	202 	192
AgBMR011	 Pop_0 	T7 	218 	202
AgBMR012	 Pop_0 	T7 	190 	188
AgBMR013	 Pop_0 	T7 	214 	212
AgBMR014	 Pop_0 	T7 	206 	188
AgBMR016	 Pop_0 	T7 	208 	196
AgBMR017	 Pop_0 	T7 	208 	184
AgBMR018	 Pop_0 	T7 	196 	196
AgBMR019	 Pop_0 	T7 	192 	188
AgBMR020	 Pop_0 	T7 	204 	204
AgBMR021	 Pop_0 	T7 	208 	192
AgBMR022	 Pop_0 	T7 	212 	192
AgBMR023	 Pop_0 	T7 	192 	188
AgBMR024	 Pop_0 	T7 	222 	202
AgBMR025	 Pop_0 	T7 	199 	192
AgBMR026	 Pop_0 	T7 	194 	188
AgBMR027	 Pop_0 	T7 	224 	204
AgBMR029	 Pop_0 	T7 	220 	192
AgBMR030	 Pop_0 	T7 	208 	194
AgBMR031	 Pop_0 	T7 	204 	190
AgBMR032	 Pop_0 	T7 	218 	198
AgBMR033	 Pop_0 	T7 	214 	208
AgBMR034	 Pop_0 	T7 	204 	188
AgBMR035	 Pop_0 	T7 	222 	188
AgBMR036	 Pop_0 	T7 	202 	192
AgBMR037	 Pop_0 	T7 	206 	204
AgBMR038	 Pop_0 	T7 	196 	184
AgBPA001	 Pop_0 	T7 	194 	190
AgBPA002	 Pop_0 	T7 	210 	196
AgBPA003	 Pop_0 	T7 	188 	188
AgBPA004	 Pop_0 	T7 	190 	188
AgBPA005	 Pop_0 	T7 	210 	190
AgBPA006	 Pop_0 	T7 	196 	188
AgBPA007	 Pop_0 	T7 	190 	188
AgBPA008	 Pop_0 	T7 	188 	184
AgBPA009	 Pop_0 	T7 	198 	184
AgBPA010	 Pop_0 	T7 	196 	190
AgBPA011	 Pop_0 	T7 	188 	186
AgBPA012	 Pop_0 	T7 	192 	174
AgBPA013	 Pop_0 	T7 	190 	184
AgBPA014	 Pop_0 	T7 	198 	192
AgBPA015	 Pop_0 	T7 	190 	186
AgBPA016	 Pop_0 	T7 	188 	188
AgBPA017	 Pop_0 	T7 	196 	190
AgBPA018	 Pop_0 	T7 	188 	188
AgBPA019	 Pop_0 	T7 	198 	192
AgBPA020	 Pop_0 	T7 	196 	188
AgBPA021	 Pop_0 	T7 	196 	188
AgBPA022	 Pop_0 	T7 	192 	184
AgBPA023	 Pop_0 	T7 	198 	188
AgBPA024	 Pop_0 	T7 	188 	188
AgBPA025	 Pop_0 	T7 	198 	188
AgBPA026	 Pop_0 	T7 	216 	184
